matchup_id,season,week,team_id,opponent_id,team_score,opponent_score,is_playoff,is_championship,matchup_type
966,2024,14,12,9,143.47,134.93,False,False,NONE
967,2024,14,26,16,105.45,112.74,False,False,NONE
968,2024,14,16,26,112.74,105.45,False,False,NONE
969,2024,14,7,15,97.59,116.48,False,False,NONE
970,2024,14,15,7,116.48,97.59,False,False,NONE
971,2024,15,4,0,143.01,0.0,True,False,WINNERS_BRACKET
972,2024,15,15,7,109.41,63.73,True,False,WINNERS_BRACKET
973,2024,15,7,15,63.73,109.41,True,False,WINNERS_BRACKET
974,2024,15,16,12,145.15,143.49,True,False,WINNERS_BRACKET
975,2024,15,12,16,143.49,145.15,True,False,WINNERS_BRACKET
976,2024,15,9,0,114.75,0.0,True,False,WINNERS_BRACKET
977,2024,15,1,11,94.95,130.83,True,False,LOSERS_CONSOLATION_LADDER
978,2024,15,11,1,130.83,94.95,True,False,LOSERS_CONSOLATION_LADDER
979,2024,15,26,17,119.0,120.54,True,False,LOSERS_CONSOLATION_LADDER
980,2024,15,17,26,120.54,119.0,True,False,LOSERS_CONSOLATION_LADDER
981,2024,16,4,15,123.6,127.43,True,False,WINNERS_BRACKET
982,2024,16,15,4,127.43,123.6,True,False,WINNERS_BRACKET
983,2024,16,9,16,160.54,89.16,True,False,WINNERS_BRACKET
984,2024,16,16,9,89.16,160.54,True,False,WINNERS_BRACKET
985,2024,16,7,12,106.23,129.62,True,False,WINNERS_CONSOLATION_LADDER
986,2024,16,12,7,129.62,106.23,True,False,WINNERS_CONSOLATION_LADDER
987,2024,16,11,17,97.76,85.08,True,False,LOSERS_CONSOLATION_LADDER
988,2024,16,17,11,85.08,97.76,True,False,LOSERS_CONSOLATION_LADDER
989,2024,16,1,26,92.06,131.57,True,False,LOSERS_CONSOLATION_LADDER
990,2024,16,26,1,131.57,92.06,True,False,LOSERS_CONSOLATION_LADDER
991,2024,17,9,15,168.69,155.69,True,False,WINNERS_BRACKET
992,2024,17,15,9,155.69,168.69,True,False,WINNERS_BRACKET
993,2024,17,4,16,100.7,46.72,True,False,WINNERS_CONSOLATION_LADDER
994,2024,17,16,4,46.72,100.7,True,False,WINNERS_CONSOLATION_LADDER
995,2024,17,7,12,93.62,128.28,True,False,WINNERS_CONSOLATION_LADDER
996,2024,17,12,7,128.28,93.62,True,False,WINNERS_CONSOLATION_LADDER
997,2024,17,11,26,90.06,112.27,True,False,LOSERS_CONSOLATION_LADDER
998,2024,17,26,11,112.27,90.06,True,False,LOSERS_CONSOLATION_LADDER
999,2024,17,1,17,85.24,95.09,True,False,LOSERS_CONSOLATION_LADDER
1000,2024,17,17,1,95.09,85.24,True,False,LOSERS_CONSOLATION_LADDER
